ArticleID,Source,race,race_w2v,cigarillos,cigarillos_w2v,youth,youth_w2v,egal_w2v,ind_w2v,protest,riot,michael_brown,dead_blacks,n_words
mash27,Mashable,7.0,0.137669607425,0.0,0.0558428913471,1.0,0.109307182944,0.10148358964,0.10983048908,2,0,1,0,1011
mash28,Mashable,3.0,0.117757633925,0.0,0.0482257693097,0.0,0.0899876031812,0.0931790222801,0.0990422765117,1,0,1,0,642
mash29,Mashable,0.0,0.126956640263,0.0,0.0551698671511,0.0,0.100576232046,0.103132483992,0.116153655808,6,1,1,0,563
mash30,Mashable,0.0,0.130978791145,0.0,0.0593349233281,0.0,0.105064696324,0.117206671416,0.133816026828,2,0,1,0,91
mash31,Mashable,7.0,0.124298143063,0.0,0.0539179308703,0.0,0.0940039595519,0.0998986312458,0.105893986525,20,3,2,0,1297
mash32,Mashable,6.0,0.121683939749,0.0,0.0469154913976,0.0,0.0943573373541,0.0974313492724,0.100158000692,6,3,1,0,862
mash33,Mashable,2.0,0.108096486217,0.0,0.0500739485456,0.0,0.0854324444806,0.108813227019,0.111496969798,0,0,0,0,314
mash34,Mashable,3.0,0.111681499895,0.0,0.0385316050421,0.0,0.0911830633468,0.0991275758216,0.107820653881,1,0,1,0,955
mash35,Mashable,0.0,0.113273349144,0.0,0.0757051161899,0.0,0.0720896551284,0.102328967328,0.105278078779,2,0,0,0,610
mash36,Mashable,3.0,0.12568031088,0.0,0.0558784373394,0.0,0.0950765923348,0.0959541367532,0.107470938664,2,1,1,0,1071
mash37,Mashable,0.0,0.116480468109,0.0,0.0390583639459,0.0,0.0784473708431,0.106307473123,0.111013172842,2,0,1,0,378
mash38,Mashable,4.0,0.138108930816,0.0,0.0535597890935,0.0,0.0910002540761,0.0905502027709,0.103238539861,2,0,1,0,385
mash39,Mashable,5.0,0.127183070304,0.0,0.0581852410705,0.0,0.0980925396417,0.0982012228249,0.107038055348,0,1,2,0,1238
mash40,Mashable,7.0,0.127248025557,0.0,0.0432884904196,0.0,0.0984273146015,0.0938895032364,0.100144101858,1,0,0,0,754
mash41,Mashable,8.0,0.132855414121,0.0,0.0569019315849,0.0,0.10028821276,0.100579352657,0.11042955507,2,0,2,0,954
mash42,Mashable,1.0,0.119932913383,0.0,0.0436359409753,0.0,0.0868452146807,0.114914350096,0.124510869448,1,0,3,0,428
mic1,Mic,12.0,0.137357607316,0.0,0.0680125619947,0.0,0.0907674888589,0.114056522542,0.123863590193,1,0,3,0,642
mic2,Mic,6.0,0.143728731091,0.0,0.0524577733978,0.0,0.0972543267269,0.117087890975,0.124856411986,2,0,1,0,661
mic3,Mic,5.0,0.142074952809,0.0,0.0495715034978,0.0,0.086550904817,0.106572031926,0.112924572675,1,2,1,0,414
mic4,Mic,3.0,0.120059582729,0.0,0.0512894692728,0.0,0.0896021252384,0.114416567239,0.123433640949,2,0,2,0,598
mic5,Mic,3.0,0.120726943875,0.0,0.041965920595,0.0,0.0872805012131,0.10100765084,0.113863065739,3,0,3,1,481
mic6,Mic,16.0,0.174092534705,0.0,0.0519099769556,0.0,0.0965920061819,0.138674438342,0.145710653753,2,0,2,0,593
mic7 ,Mic,2.0,0.119086822059,0.0,0.0485802960956,0.0,0.0904099621992,0.105232507134,0.120612504047,3,3,1,0,709
mic8,Mic,5.0,0.136208950866,0.0,0.0543436199892,0.0,0.0976165897807,0.112377005862,0.123027225454,1,0,1,0,403
mic9,Mic,5.0,0.145529996081,0.0,0.0562342163611,0.0,0.0984139701526,0.126512245499,0.132728776327,2,0,0,0,422
mic10,Mic,1.0,0.0977290846997,0.0,0.037592123656,0.0,0.0855879035883,0.0806557087532,0.104157183203,1,0,1,0,152
mic11,Mic,1.0,0.133668817705,0.0,0.0515097014611,0.0,0.0921547585673,0.114105891102,0.121722335553,3,0,3,0,253
mic12,Mic,3.0,0.132263550172,0.0,0.0596516103862,0.0,0.0956920945603,0.118642570945,0.132086461679,6,0,0,0,451
mic13,Mic,2.0,0.113447531262,0.0,0.0540027638792,0.0,0.0891149080577,0.0793711140208,0.0928737353807,1,0,3,0,408
mic14,Mic,1.0,0.121652409909,0.0,0.0440334911573,0.0,0.0903666934698,0.104276471544,0.112329009432,9,1,2,0,827
mic15,Mic,4.0,0.109558113499,0.0,0.0329445228704,0.0,0.0849312327467,0.0902994949423,0.100256838432,1,0,2,0,766
mic16,Mic,0.0,0.114494869452,0.0,0.0522431579594,0.0,0.0965699998866,0.097310856998,0.0995926370261,6,0,0,0,321
mic17,Mic,9.0,0.149115513488,0.0,0.0528908645489,0.0,0.0956086579936,0.120516025065,0.125081062755,0,0,3,0,661
mic18,Mic,15.0,0.147358628554,0.0,0.0399337423833,0.0,0.0910373446759,0.135840878613,0.140750409506,7,0,1,0,1333
mic19,Mic,7.0,0.125717489259,0.0,0.0459946365041,0.0,0.0941191195413,0.110048181197,0.118406092573,2,2,0,0,1080
mic20,Mic,80.0,0.178055727592,0.0,0.059939658023,0.0,0.0961329437673,0.145422116662,0.152703075388,4,0,3,1,2604
mic21,Mic,7.0,0.122371482266,0.0,0.0638815622731,0.0,0.086933088463,0.0973711295871,0.105749839194,0,0,3,1,887
mic22,Mic,27.0,0.176199850974,0.0,0.0448218865901,0.0,0.0939065503744,0.127147105745,0.127351411118,2,0,0,0,551
mic23,Mic,3.0,0.135250853101,0.0,0.0500272820294,0.0,0.0938477386863,0.111477807519,0.125506114187,0,0,2,0,305
mirror1,Mirror,3.0,0.12417613077,0.0,0.0678392133995,0.0,0.0898529995285,0.103539847362,0.114707398774,6,2,1,0,1062
mirror2,Mirror,4.0,0.116421218387,0.0,0.0513824837308,0.0,0.0946962115778,0.0994154802216,0.105370988739,10,1,2,0,1341
mirror3,Mirror,3.0,0.118717374603,0.0,0.0536175791375,0.0,0.0924130844992,0.0891897818408,0.1016710503,1,0,2,0,470
mirror4,Mirror,2.0,0.12918462499,0.0,0.0449844115638,0.0,0.0992470721965,0.0972168246361,0.104906106432,5,2,2,0,354
mirror5,Mirror,3.0,0.128433645568,0.0,0.0547751793122,0.0,0.0958166733333,0.0934004462201,0.101298030461,2,1,1,0,441
mirror6,Mirror,3.0,0.127596175024,0.0,0.0571441682476,0.0,0.0971263553069,0.101271690067,0.113872446326,1,1,1,0,756
mirror7,Mirror,3.0,0.128625977238,0.0,0.0579153558215,0.0,0.0968425873921,0.0930925055645,0.10217500214,2,1,1,0,550
mirror8,Mirror,9.0,0.130899849155,0.0,0.057248736643,0.0,0.0968402628598,0.0940486247607,0.104431582083,6,1,1,0,833
mirror9,Mirror,1.0,0.124074034252,0.0,0.0616787133009,0.0,0.096975977097,0.0938889424918,0.108356048228,1,1,2,0,500
mirror10,Mirror,3.0,0.114292826527,0.0,0.0517332202605,0.0,0.0876114692953,0.0886148115515,0.0994382674155,4,1,1,0,542
mirror11,Mirror,3.0,0.118937428933,0.0,0.0533921296651,0.0,0.09803151744,0.0970517318746,0.100556420755,3,0,1,0,312
mirror12,Mirror,2.0,0.124671174073,0.0,0.0605877852003,0.0,0.0938526842861,0.107853844079,0.12001399393,5,3,1,0,428
mirror13,Mirror,3.0,0.121288014422,0.0,0.0547981736924,0.0,0.0933321306421,0.103575910259,0.112130145854,10,2,1,0,899
mirror14,Mirror,4.0,0.123830979732,0.0,0.0555034844796,0.0,0.0960204180798,0.0916414870788,0.102484602708,2,4,3,0,711
mlive1,Mlive,1.0,0.128466966939,0.0,0.0600208056373,0.0,0.0936773208909,0.0968692808469,0.107286246655,2,0,2,0,745
mlive2,Mlive,2.0,0.132433971173,0.0,0.0467825366847,0.0,0.0946464835249,0.102524137825,0.108484562736,0,1,0,0,477
mlive3,Mlive,0.0,0.118627585412,0.0,0.0533869407574,0.0,0.0931648645113,0.090378412226,0.10375868758,0,1,1,0,203
mlive4,Mlive,3.0,0.131346952838,0.0,0.0427591345754,0.0,0.113530585767,0.112401372803,0.123419135058,2,0,1,0,657
mlive5,Mlive,2.0,0.13893650273,0.0,0.0465777007711,0.0,0.105675287142,0.118005658823,0.127354793169,2,0,1,0,383
mlive6,Mlive,6.0,0.145788159922,0.0,0.0575396987087,0.0,0.0965351745515,0.115347598708,0.12547132593,1,0,1,0,302
mlive7,Mlive,0.0,0.131026898681,0.0,0.0369723143317,0.0,0.0969413669506,0.109999770984,0.107895750577,2,0,0,0,245
mlive8,Mlive,3.0,0.145365990129,0.0,0.0470045408346,0.0,0.100709189368,0.131423338103,0.146191782772,2,0,2,0,712
mlive9,Mlive,4.0,0.115857994927,0.0,0.052425882645,0.0,0.100135372915,0.102457914419,0.111414770608,0,0,0,0,667
msn1,MSN,60.0,0.136747660291,0.0,0.0559987556137,0.0,0.0956478036299,0.127551207027,0.142727296486,12,3,7,1,9934
msn2,MSN,19.0,0.129379740927,0.0,0.0516716593604,0.0,0.0985330147211,0.125443151594,0.140587545897,30,5,5,0,9794
msn3,MSN,38.0,0.132842114578,0.0,0.0604912438674,0.0,0.0960425726199,0.129733272769,0.141819570601,7,1,8,1,10202
nbc1,NBC,2.0,0.118276660556,0.0,0.0405096477086,0.0,0.0928112687837,0.0855982001356,0.0914579013828,1,0,2,0,270
nbc2,NBC,2.0,0.13836288822,0.0,0.0627717500481,0.0,0.11021011862,0.0841322696374,0.0937075466859,0,0,1,0,199
nbc3,NBC,2.0,0.122041630536,0.0,0.0485147559002,0.0,0.0965847409094,0.102969878636,0.111101977099,0,2,5,0,344
nbc4,NBC,2.0,0.124044526604,0.0,0.0537127250086,0.0,0.0925157835216,0.0771843966276,0.0862871807666,1,0,1,0,227
nbc5,NBC,1.0,0.119771681309,0.0,0.0534830645866,0.0,0.0999109983076,0.0875999856103,0.0983388478798,1,3,2,0,282
nbc6,NBC,3.0,0.114649303024,0.0,0.0497739498017,0.0,0.0925904603584,0.0790379243217,0.0868098973408,1,1,1,0,430
nbc7,NBC,2.0,0.115943058716,0.0,0.0399438331769,0.0,0.0938216332295,0.0940278994124,0.102591399846,1,2,2,0,532
nbc8,NBC,2.0,0.12037361121,0.0,0.0532936211957,0.0,0.0927598964131,0.0993727994858,0.107420611792,1,2,2,0,476
nbc9,NBC,2.0,0.112521780065,0.0,0.0509037825263,0.0,0.095500299756,0.0763673042563,0.0840697581755,1,1,2,0,241
nbc10,NBC,0.0,0.117817981292,0.0,0.0776935846541,0.0,0.0946129435762,0.0763602089887,0.0737577644808,1,0,1,0,27
nbc11,NBC,0.0,0.115963822226,0.0,0.0543954845292,0.0,0.089399969211,0.0887492868729,0.0955148187338,2,1,4,0,278
nbc12,NBC,2.0,0.123990857341,0.0,0.0670208554807,0.0,0.102414964212,0.0885512024057,0.0989204102709,0,1,4,0,274
nbc13,NBC,0.0,0.127749429052,0.0,0.0442993810739,0.0,0.0994545384179,0.107414450396,0.124513366767,0,0,5,0,259
nbc14,NBC,1.0,0.131575391659,0.0,0.0479472697899,0.0,0.102506548042,0.112857047942,0.133467131089,0,1,4,0,460
nbc15,NBC,2.0,0.119588237165,0.0,0.0439899179806,0.0,0.0925389958156,0.0837468419902,0.0902096557784,1,2,4,0,244
nbc16,NBC,1.0,0.12072576428,0.0,0.0344633070476,0.0,0.0842342718949,0.101125575869,0.108555544934,0,0,3,1,219
nbc17,NBC,1.0,0.122492652706,0.0,0.0394737071916,0.0,0.0926558475801,0.108117299269,0.110910571866,5,0,2,0,303
nbc18,NBC,5.0,0.129421863248,0.0,0.0545210900888,0.0,0.098873592666,0.098604571643,0.106419979855,5,2,4,0,1081
nbc19,NBC,3.0,0.124417476596,0.0,0.050066291539,0.0,0.0939036874348,0.094546707293,0.0985308085894,2,0,1,0,447
nbc20,NBC,1.0,0.131257397381,0.0,0.0538783633749,0.0,0.0979461518033,0.0879765059113,0.0861712380231,1,0,1,0,113
nbc21,NBC,1.0,0.117887905459,0.0,0.038139774586,0.0,0.0957300202224,0.104680586222,0.109511032909,2,0,3,0,274
nbc22,NBC,7.0,0.115309503153,0.0,0.0497653922215,0.0,0.0906777834308,0.0928909420681,0.107765192335,2,0,1,0,997
nbc23,NBC,0.0,0.123028765419,0.0,0.0670173580372,0.0,0.097671448729,0.102741583435,0.114971091875,0,0,2,0,288
nbc24,NBC,18.0,0.153246792467,0.0,0.0511340454644,0.0,0.101091498107,0.119938401047,0.126948812228,1,1,2,1,1134
nbc25,NBC,3.0,0.11276636841,0.0,0.0463229418979,0.0,0.101357936548,0.096080382982,0.109630818096,1,0,1,0,823
nbc26,NBC,2.0,0.133320885734,0.0,0.0440024183892,0.0,0.087920086349,0.10032314484,0.113980780773,3,0,1,0,275
nbc27,NBC,1.0,0.111355683551,0.0,0.0554482058963,0.0,0.0973421137165,0.105617549807,0.118452127714,0,0,0,0,87
nbc28,NBC,11.0,0.130911382171,0.0,0.0489146847093,0.0,0.0988646705337,0.112373726496,0.120978494759,0,2,3,0,1199
nbc29,NBC,4.0,0.13004811302,0.0,0.049070120332,0.0,0.0940112902252,0.102219335093,0.109765377038,2,0,1,0,488
nbc30,NBC,1.0,0.132288548457,0.0,0.0480766998291,0.0,0.094409781003,0.120421866104,0.123157386326,7,0,0,0,236
nbc31,NBC,0.0,0.0927866771945,0.0,0.0409750603234,0.0,0.070158093335,0.0882147698185,0.131943498455,1,0,0,0,21
nbc32,NBC,0.0,0.121200745984,0.0,0.0575362475031,0.0,0.0934716950403,0.0977303560104,0.101942863385,3,0,1,0,262
nbc33,NBC,0.0,0.127935708769,0.0,0.0620297577272,0.0,0.100685727083,0.105889278591,0.125855090465,0,0,2,0,280
nbc34,NBC,1.0,0.130146094705,0.0,0.0455037215236,0.0,0.0895860757373,0.109649460911,0.124973313912,2,0,1,0,430
nbc35,NBC,1.0,0.113795543843,0.0,0.0530476820886,0.0,0.0898388429098,0.0874216679267,0.0909457017429,5,2,1,0,679
nbc36,NBC,1.0,0.112342041402,0.0,0.0381722259514,0.0,0.0840252344257,0.0867345189451,0.0994319911224,1,0,2,0,194
nbc37,NBC,4.0,0.104499978163,0.0,0.0480774571152,0.0,0.0865926176105,0.0981218858791,0.0996784026396,1,0,1,0,583
nbc38,NBC,1.0,0.124272911542,0.0,0.043509669891,0.0,0.096526006483,0.101958011127,0.104304638542,1,0,2,0,233
nbc39,NBC,1.0,0.130895476093,0.0,0.0517694109819,0.0,0.0999889098988,0.120310164362,0.128155537826,5,0,2,0,318
nbc40,NBC,0.0,0.12054292245,0.0,0.0507700800858,0.0,0.102030583129,0.0727890035256,0.0736531799143,1,0,0,0,25
nbc41,NBC,1.0,0.122069856001,0.0,0.0523319604556,0.0,0.0930253024786,0.0950259981044,0.0999713336748,2,0,2,0,805
nbc42,NBC,0.0,0.133970936014,0.0,0.0579860332021,0.0,0.0974862583517,0.110524464405,0.125227967886,0,0,1,0,428
nbc43,NBC,1.0,0.124964619874,0.0,0.0626786722553,0.0,0.0987902921147,0.0716552717937,0.0950163036636,1,0,1,0,38
nbc44,NBC,1.0,0.138447528519,0.0,0.0423468856628,0.0,0.0994219384878,0.118845836097,0.127942047961,1,1,0,0,1448
nbc45,NBC,1.0,0.1303367473,0.0,0.0410627784098,0.0,0.0930201757772,0.110060106686,0.112593508722,0,0,3,0,282
nbc46,NBC,4.0,0.130868238679,0.0,0.0548852187691,0.0,0.0969941318784,0.10859754288,0.117919042197,6,1,2,0,1181
nbc47,NBC,4.0,0.126552473206,0.0,0.0559496363298,0.0,0.0929792419612,0.0928213900388,0.113445723126,1,0,4,0,282
nbc48,NBC,0.0,0.131365464194,0.0,0.0543529732985,0.0,0.0988609373576,0.10707788363,0.116177633404,0,0,1,0,297
nbc49,NBC,0.0,0.125812734375,0.0,0.0528486236882,0.0,0.0962559554411,0.111702367389,0.126936960852,0,0,2,0,352
nbc50,NBC,0.0,0.10715824185,0.0,0.0317854182349,0.0,0.0801550960525,0.0719136960054,0.0775057617773,0,0,1,0,87
nbc51,NBC,0.0,0.1256505186,0.0,0.0539495911471,0.0,0.094410035676,0.102587383647,0.111428135605,0,1,2,0,369
nbc52,NBC,0.0,0.150931745024,0.0,0.0332308885189,0.0,0.0942049292391,0.104263664411,0.112467045612,0,0,3,0,236
nbc53,NBC,14.0,0.155315261989,0.0,0.0532815116516,0.0,0.10033716683,0.129566959498,0.141795226845,1,0,1,0,908
nbc54,NBC,1.0,0.12771554795,0.0,0.0564964661741,0.0,0.094736318654,0.108259875299,0.125717521834,1,0,3,0,329
nbc55,NBC,1.0,0.121753011713,0.0,0.0523483906444,0.0,0.0933010865174,0.0951655934909,0.103736278877,9,3,2,0,737
nbc56,NBC,0.0,0.120268603668,0.0,0.0520948079468,0.0,0.0961874577103,0.105377820161,0.118395124923,4,0,1,0,759
nbc57,NBC,1.0,0.117724698488,0.0,0.048500143365,0.0,0.0938997647712,0.100020603008,0.106502857512,0,1,3,0,262
nbc58,NBC,2.0,0.134801521064,0.0,0.0495769828665,0.0,0.095592474112,0.121793850436,0.134408888329,2,3,1,0,1195
nbc59,NBC,1.0,0.134935594051,0.0,0.0502887138709,0.0,0.09904617505,0.0814734778841,0.0973566758412,1,1,0,0,39
nbc60,NBC,0.0,0.116915890248,0.0,0.0453418771399,0.0,0.0861181687238,0.0929856508511,0.0948122724303,0,1,1,0,262
nbc61,NBC,0.0,0.110865729895,0.0,0.0433327013905,0.0,0.0950036533853,0.0727800230292,0.0928504020696,2,0,1,0,69
nbc62,NBC,5.0,0.112332175845,0.0,0.0442658330038,0.0,0.0932888282392,0.0823761431492,0.0912723600345,3,0,1,0,267
nbc63,NBC,1.0,0.130288660285,0.0,0.0596051214077,0.0,0.096292028934,0.112534741557,0.121304168917,5,1,1,0,682
nbc64,NBC,1.0,0.129615590063,0.0,0.0560075292287,0.0,0.0974571352988,0.109472162941,0.121924495813,1,2,3,0,756
nbc65,NBC,1.0,0.118620857024,0.0,0.055575646114,0.0,0.0948537605236,0.0956989768965,0.0925114877726,3,0,1,0,279
nbc66,NBC,0.0,0.117749966845,0.0,0.038990971963,0.0,0.0888540410779,0.104334194556,0.121172703034,1,0,4,0,283
nbc67,NBC,0.0,0.108179629679,0.0,0.0444531461793,0.0,0.0911446354412,0.0808542015793,0.102219539932,1,0,1,0,238
nbc68,NBC,1.0,0.12969176377,0.0,0.0565074794513,0.0,0.0990929825497,0.0738602658649,0.069973420764,0,0,0,0,37
nbc69,NBC,0.0,0.12021483909,0.0,0.0429081240252,0.0,0.0943250717588,0.105471551805,0.118811456738,1,0,5,0,340
nbc70,NBC,40.0,0.13584778942,0.0,0.0507332452996,0.0,0.096454768601,0.129744773024,0.143350972367,11,1,6,0,10720
nbc71,NBC,1.0,0.11535205982,0.0,0.0540918043761,0.0,0.0896083412586,0.0830305515762,0.0965915813872,0,1,3,0,278
nbc72,NBC,1.0,0.10869550854,0.0,0.0308942347628,0.0,0.0868992045563,0.0895196631313,0.099373712096,1,1,1,0,194
nbc73,NBC,3.0,0.118664484537,0.0,0.0467376875294,0.0,0.089021793705,0.10246375009,0.111018383459,1,0,0,0,263
nbc74,NBC,1.0,0.109931190206,0.0,0.0452047858427,0.0,0.0904911903816,0.0885583039814,0.0930190069482,1,0,2,0,403
nbc75,NBC,0.0,0.121337445851,0.0,0.0515821083191,0.0,0.0985762505886,0.102340320104,0.122788257016,6,1,3,0,621
nbc76,NBC,0.0,0.104173546496,0.0,0.037556620797,0.0,0.0816282648871,0.0823285312668,0.0922364005025,0,0,6,0,254
nbc77,NBC,0.0,0.121257288238,0.0,0.0508996404755,0.0,0.101012028552,0.0930101275388,0.106113537112,0,0,2,0,328
nbc78,NBC,1.0,0.125792113157,0.0,0.0449439893244,0.0,0.0953430782762,0.11279745148,0.122357636752,1,0,2,0,405
nbc79,NBC,1.0,0.113017420877,0.0,0.0332617300633,0.0,0.0920411939642,0.102402440798,0.111536268197,3,0,1,0,365
nbc80,NBC,3.0,0.123249894032,0.0,0.05793361699,0.0,0.094189273603,0.0956391148763,0.101274446668,4,1,5,0,421
nbc81,NBC,0.0,0.109827917863,0.0,0.0442229865034,0.0,0.0856705742361,0.0977650270892,0.102462923064,0,0,2,0,205
nbc82,NBC,1.0,0.125759295382,0.0,0.0614055818304,0.0,0.0880623078329,0.088754238892,0.088495576118,3,0,0,0,41
nbc83,NBC,2.0,0.126256140202,0.0,0.0440814028607,0.0,0.0836960392147,0.114510779959,0.125576180076,0,0,2,0,271
nbc84,NBC,2.0,0.118887910569,0.0,0.0537672162595,0.0,0.0942999207765,0.105266368261,0.119877891381,0,0,2,1,1416
nbc85,NBC,1.0,0.106776760976,0.0,0.0434189874615,0.0,0.0841193276595,0.0970076751143,0.107536229964,1,0,1,0,252
nbc86,NBC,0.0,0.116395925352,0.0,0.054702704341,0.0,0.0999518674875,0.104334661223,0.118002805767,0,0,2,0,218
nbc87,NBC,1.0,0.105722228354,0.0,0.0484902994036,0.0,0.0918534728148,0.0907342871484,0.104648531141,2,1,4,0,796
nbc88,NBC,0.0,0.118854107075,0.0,0.0390767371209,0.0,0.0971039712362,0.0957825146378,0.101469370916,0,0,1,0,342
nbc89,NBC,0.0,0.125651277362,0.0,0.0481997810755,0.0,0.0978053255199,0.111508696936,0.135040682607,1,0,3,0,258
nbc90,NBC,1.0,0.114573227274,0.0,0.041824795761,0.0,0.0948823305749,0.0897862954095,0.091089318729,0,0,2,0,178
nbc91,NBC,1.0,0.125372186072,0.0,0.0454318865282,0.0,0.10110922728,0.101047292967,0.113867931504,0,0,2,0,319
nbc92,NBC,0.0,0.120188310536,0.0,0.0342490223528,0.0,0.0899945876869,0.115995847592,0.12488736649,1,1,0,0,24
nbc93,NBC,8.0,0.112232468366,0.0,0.0376115243392,0.0,0.0722116639906,0.0952711230578,0.0835930197051,4,0,1,0,223
nbc94,NBC,0.0,0.120896540065,0.0,0.0517306670582,0.0,0.0955061102278,0.104390126732,0.111403224864,4,0,1,0,437
nbc95,NBC,3.0,0.129281124444,0.0,0.0575966075609,0.0,0.0998124038418,0.102368597883,0.115178842518,6,0,1,0,702
nbc96,NBC,1.0,0.124546218614,0.0,0.0501703480288,0.0,0.101968113838,0.109932649378,0.128491701562,2,0,2,0,382
nbc97,NBC,3.0,0.113451704002,0.0,0.0554922456615,0.0,0.0843802169947,0.0894309117132,0.0946901960245,6,0,2,0,344
nbc98,NBC,1.0,0.118550569695,0.0,0.0409513696419,0.0,0.0922850968328,0.109151622251,0.131973173656,5,0,2,0,220
nbc99,NBC,4.0,0.130954008099,0.0,0.053679281711,0.0,0.0982848061189,0.113641500245,0.124100721299,9,0,2,0,773
nbc100,NBC,10.0,0.134069697262,0.0,0.052357355214,1.0,0.131358398332,0.113979158257,0.136416471406,4,0,8,0,1974
nbc101,NBC,0.0,0.12425775655,0.0,0.0351002246099,0.0,0.0989985072436,0.10039676628,0.10607181178,3,0,2,0,332
nbc102,NBC,1.0,0.118636821989,0.0,0.0453221612926,0.0,0.0933805666717,0.108363543714,0.123030809674,1,0,3,0,299
nbc103,NBC,1.0,0.128219985004,0.0,0.0622842342056,0.0,0.101100494141,0.0850997661761,0.0914957393391,0,0,0,0,43
nbc104,NBC,0.0,0.102966642921,0.0,0.0363526718872,0.0,0.0910967328521,0.0844414891651,0.0951774184251,1,0,2,0,218
nbc105,NBC,6.0,0.108653598486,0.0,0.0498485373141,0.0,0.0887350703625,0.0959290944261,0.108785048824,1,0,2,0,936
nbc106,NBC,0.0,0.129428545012,0.0,0.0529778399721,0.0,0.114834990032,0.12167093468,0.140652927875,0,0,1,0,35
nbc107,NBC,0.0,0.116534233256,0.0,0.0480477714274,0.0,0.083067118752,0.099130943,0.103670526707,0,0,2,0,251
nbc108,NBC,4.0,0.133320543343,0.0,0.0508724127839,0.0,0.0998257140569,0.109833929327,0.125162044897,0,0,2,0,299
news1,NewsOne,0.0,0.128193566629,0.0,0.0572851410988,0.0,0.0882365830722,0.112964830586,0.12944050672,1,0,1,0,192
news2,NewsOne,10.0,0.156655036573,0.0,0.0572477896731,0.0,0.100899824127,0.138524748781,0.155524805023,0,0,1,0,575
news3,NewsOne,0.0,0.117064831539,0.0,0.0585544617766,0.0,0.0818749520573,0.0584663916137,0.0866175018335,0,0,1,0,45
news4,NewsOne,1.0,0.120187528169,0.0,0.0437679533819,0.0,0.0913015498516,0.10432473978,0.108265990711,2,2,0,0,352
news5,NewsOne,1.0,0.126192246989,0.0,0.0394006766157,0.0,0.0827231300438,0.097085885533,0.110291941723,0,0,1,0,133
news6,NewsOne,3.0,0.138392973443,0.0,0.0637455218489,0.0,0.0941279428523,0.118372042157,0.129958537085,0,0,1,0,337
news7,NewsOne,8.0,0.12305073402,0.0,0.0411213262578,0.0,0.0991410231862,0.0882869707719,0.102263836622,3,0,0,0,309
news8,NewsOne,0.0,0.137795162789,0.0,0.0439434771354,0.0,0.0927728296305,0.117945660439,0.125793447596,0,0,2,0,142
news9,NewsOne,1.0,0.117525012104,0.0,0.0488455261625,0.0,0.103020045075,0.0948329188259,0.102760604621,0,0,0,1,494
news10,NewsOne,1.0,0.118755383013,0.0,0.0519043115945,0.0,0.0964588084356,0.0826739246385,0.0930571149873,1,0,2,0,259
news11,NewsOne,0.0,0.123973289954,0.0,0.0386022850324,0.0,0.0994386112773,0.108322987094,0.119252442059,2,0,0,0,88
news12,NewsOne,1.0,0.132911758413,0.0,0.0375679408066,0.0,0.0653930668767,0.0730493810344,0.100375305516,0,0,0,0,69
news13,NewsOne,2.0,0.129485442784,0.0,0.0620545421913,0.0,0.0918058734012,0.118354824674,0.129479692002,5,0,1,0,901
news14,NewsOne,0.0,0.115584356005,0.0,0.0403304148632,0.0,0.0854487355496,0.0854453967108,0.103075315361,1,1,1,0,105
news15,NewsOne,1.0,0.121388843099,0.0,0.0523578882338,0.0,0.0976680659973,0.10086445088,0.115158979572,0,0,0,0,164
news16,NewsOne,1.0,0.119641899499,0.0,0.0651376684055,0.0,0.109620281284,0.0973092480092,0.112712731016,1,0,2,0,405
news17,NewsOne,1.0,0.113955637511,0.0,0.0477708207864,0.0,0.0963542825692,0.0967730597549,0.119880224132,1,0,1,0,449
news18,NewsOne,6.0,0.150820466303,0.0,0.053515613641,0.0,0.0929116482172,0.150081321582,0.159745134252,2,0,0,0,809
